container_i,bind_off,base,entry_i,name,rel_off,abs_off,size
91,14768128,file,4,"TUTORIALS_SP.TXT",1704,14769832,392
92,14772224,file,0,"SECRETCOMMENTS_ENG.TXT",208,14772432,1716
92,14772224,file,1,"SECRETCOMMENTS_FR.TXT",1924,14774148,2068
92,14772224,file,2,"SECRETCOMMENTS_GER.TXT",3992,14776216,2088
92,14772224,file,3,"SECRETCOMMENTS_IT.TXT",6080,14778304,1896
92,14772224,file,4,"SECRETCOMMENTS_SP.TXT",7976,14780200,1792
93,14782464,file,0,"WINDOWDESCRIPTIONS_ENG.TXT",208,14782672,152
93,14782464,file,1,"WINDOWDESCRIPTIONS_FR.TXT",360,14782824,176
93,14782464,file,2,"WINDOWDESCRIPTIONS_GER.TXT",536,14783000,180
93,14782464,file,3,"WINDOWDESCRIPTIONS_IT.TXT",716,14783180,160
93,14782464,file,4,"WINDOWDESCRIPTIONS_SP.TXT",876,14783340,188
94,14784512,file,0,"\MOUNTAIN_DISK.PAD",248,14784760,2456
94,14784512,file,1,"\FARMLAND_DISK.PAD",2708,14787220,5128
94,14784512,file,2,"\MOON_DISK.PAD",7840,14792352,2120
94,14784512,file,3,"\ICE_DISK.PAD",9964,14794476,1912
94,14784512,file,4,"\PARK_DISK.PAD",11880,14796392,3000
94,14784512,file,5,"\WOODLAND_DISK.PAD",14884,14799396,3272
